x,y,z,vy
72,57,77,nan
72,57,78,nan
72,57,79,nan
72,57,80,nan
72,57,81,nan
72,57,82,nan
72,57,83,nan
72,57,84,nan
72,57,85,nan
72,57,86,nan
72,57,87,nan
72,57,88,nan
72,57,89,nan
72,57,90,nan
72,57,91,nan
72,57,92,nan
72,57,93,nan
72,57,94,nan
72,57,95,nan
72,57,96,nan
72,57,97,nan
72,57,98,nan
72,57,99,nan
72,58,0,nan
72,58,1,nan
72,58,2,nan
72,58,3,nan
72,58,4,nan
72,58,5,nan
72,58,6,nan
72,58,7,nan
72,58,8,nan
72,58,9,nan
72,58,10,nan
72,58,11,nan
72,58,12,nan
72,58,13,nan
72,58,14,nan
72,58,15,nan
72,58,16,nan
72,58,17,nan
72,58,18,nan
72,58,19,nan
72,58,20,nan
72,58,21,nan
72,58,22,nan
72,58,23,nan
72,58,24,nan
72,58,25,nan
72,58,26,nan
72,58,27,nan
72,58,28,nan
72,58,29,nan
72,58,30,nan
72,58,31,nan
72,58,32,nan
72,58,33,nan
72,58,34,nan
72,58,35,nan
72,58,36,nan
72,58,37,nan
72,58,38,nan
72,58,39,nan
72,58,40,nan
72,58,41,nan
72,58,42,nan
72,58,43,nan
72,58,44,nan
72,58,45,nan
72,58,46,nan
72,58,47,nan
72,58,48,nan
72,58,49,nan
72,58,50,nan
72,58,51,nan
72,58,52,nan
72,58,53,nan
72,58,54,nan
72,58,55,nan
72,58,56,nan
72,58,57,nan
72,58,58,nan
72,58,59,nan
72,58,60,nan
72,58,61,nan
72,58,62,nan
72,58,63,nan
72,58,64,nan
72,58,65,nan
72,58,66,nan
72,58,67,nan
72,58,68,nan
72,58,69,nan
72,58,70,nan
72,58,71,nan
72,58,72,nan
72,58,73,nan
72,58,74,nan
72,58,75,nan
72,58,76,nan
72,58,77,nan
72,58,78,nan
72,58,79,nan
72,58,80,nan
72,58,81,nan
72,58,82,nan
72,58,83,nan
72,58,84,nan
72,58,85,nan
72,58,86,nan
72,58,87,nan
72,58,88,nan
72,58,89,nan
72,58,90,nan
72,58,91,nan
72,58,92,nan
72,58,93,nan
72,58,94,nan
72,58,95,nan
72,58,96,nan
72,58,97,nan
72,58,98,nan
72,58,99,nan
72,59,0,nan
72,59,1,nan
72,59,2,nan
72,59,3,nan
72,59,4,nan
72,59,5,nan
72,59,6,nan
72,59,7,nan
72,59,8,nan
72,59,9,nan
72,59,10,nan
72,59,11,nan
72,59,12,nan
72,59,13,nan
72,59,14,nan
72,59,15,nan
72,59,16,nan
72,59,17,nan
72,59,18,nan
72,59,19,nan
72,59,20,nan
72,59,21,nan
72,59,22,nan
72,59,23,nan
72,59,24,nan
72,59,25,nan
72,59,26,nan
72,59,27,nan
72,59,28,nan
72,59,29,nan
72,59,30,nan
72,59,31,nan
72,59,32,nan
72,59,33,nan
72,59,34,nan
72,59,35,nan
72,59,36,nan
72,59,37,nan
72,59,38,nan
72,59,39,nan
72,59,40,nan
72,59,41,nan
72,59,42,nan
72,59,43,nan
72,59,44,nan
72,59,45,nan
72,59,46,nan
72,59,47,nan
72,59,48,nan
72,59,49,nan
72,59,50,nan
72,59,51,nan
72,59,52,nan
72,59,53,nan
72,59,54,nan
72,59,55,nan
72,59,56,nan
72,59,57,nan
72,59,58,nan
72,59,59,nan
72,59,60,nan
72,59,61,nan
72,59,62,nan
72,59,63,nan
72,59,64,nan
72,59,65,nan
72,59,66,nan
72,59,67,nan
72,59,68,nan
72,59,69,nan
72,59,70,nan
72,59,71,nan
72,59,72,nan
72,59,73,nan
72,59,74,nan
72,59,75,nan
72,59,76,nan
72,59,77,nan
72,59,78,nan
72,59,79,nan
72,59,80,nan
72,59,81,nan
72,59,82,nan
72,59,83,nan
72,59,84,nan
72,59,85,nan
72,59,86,nan
72,59,87,nan
72,59,88,nan
72,59,89,nan
72,59,90,nan
72,59,91,nan
72,59,92,nan
72,59,93,nan
72,59,94,nan
72,59,95,nan
72,59,96,nan
72,59,97,nan
72,59,98,nan
72,59,99,nan
72,60,0,nan
72,60,1,nan
72,60,2,nan
72,60,3,nan
72,60,4,nan
72,60,5,nan
72,60,6,nan
72,60,7,nan
72,60,8,nan
72,60,9,nan
72,60,10,nan
72,60,11,nan
72,60,12,nan
72,60,13,nan
72,60,14,nan
72,60,15,nan
72,60,16,nan
72,60,17,nan
72,60,18,nan
72,60,19,nan
72,60,20,nan
72,60,21,nan
72,60,22,nan
72,60,23,nan
72,60,24,nan
72,60,25,nan
72,60,26,nan
72,60,27,nan
72,60,28,nan
72,60,29,nan
72,60,30,nan
72,60,31,nan
72,60,32,nan
72,60,33,nan
72,60,34,nan
72,60,35,nan
72,60,36,nan
72,60,37,nan
72,60,38,nan
72,60,39,nan
72,60,40,nan
72,60,41,nan
72,60,42,nan
72,60,43,nan
72,60,44,nan
72,60,45,nan
72,60,46,nan
72,60,47,nan
72,60,48,nan
72,60,49,nan
72,60,50,nan
72,60,51,nan
72,60,52,nan
72,60,53,nan
72,60,54,nan
72,60,55,nan
72,60,56,nan
72,60,57,nan
72,60,58,nan
72,60,59,nan
72,60,60,nan
72,60,61,nan
72,60,62,nan
72,60,63,nan
72,60,64,nan
72,60,65,nan
72,60,66,nan
72,60,67,nan
72,60,68,nan
72,60,69,nan
72,60,70,nan
72,60,71,nan
72,60,72,nan
72,60,73,nan
72,60,74,nan
72,60,75,nan
72,60,76,nan
72,60,77,nan
72,60,78,nan
72,60,79,nan
72,60,80,nan
72,60,81,nan
72,60,82,nan
72,60,83,nan
72,60,84,nan
72,60,85,nan
72,60,86,nan
72,60,87,nan
72,60,88,nan
72,60,89,nan
72,60,90,nan
72,60,91,nan
72,60,92,nan
72,60,93,nan
72,60,94,nan
72,60,95,nan
72,60,96,nan
72,60,97,nan
72,60,98,nan
72,60,99,nan
72,61,0,nan
72,61,1,nan
72,61,2,nan
72,61,3,nan
72,61,4,nan
72,61,5,nan
72,61,6,nan
72,61,7,nan
72,61,8,nan
72,61,9,nan
72,61,10,nan
72,61,11,nan
72,61,12,nan
72,61,13,nan
72,61,14,nan
72,61,15,nan
72,61,16,nan
72,61,17,nan
72,61,18,nan
72,61,19,nan
72,61,20,nan
72,61,21,nan
72,61,22,nan
72,61,23,nan
72,61,24,nan
72,61,25,nan
72,61,26,nan
72,61,27,nan
72,61,28,nan
72,61,29,nan
72,61,30,nan
72,61,31,nan
72,61,32,nan
72,61,33,nan
72,61,34,nan
72,61,35,nan
72,61,36,nan
72,61,37,nan
72,61,38,nan
72,61,39,nan
72,61,40,nan
72,61,41,nan
72,61,42,nan
72,61,43,nan
72,61,44,nan
72,61,45,nan
72,61,46,nan
72,61,47,nan
72,61,48,nan
72,61,49,nan
72,61,50,nan
72,61,51,nan
72,61,52,nan
72,61,53,nan
72,61,54,nan
72,61,55,nan
72,61,56,nan
72,61,57,nan
72,61,58,nan
72,61,59,nan
72,61,60,nan
72,61,61,nan
72,61,62,nan
72,61,63,nan
72,61,64,nan
72,61,65,nan
72,61,66,nan
72,61,67,nan
72,61,68,nan
72,61,69,nan
72,61,70,nan
72,61,71,nan
72,61,72,nan
72,61,73,nan
72,61,74,nan
72,61,75,nan
72,61,76,nan
72,61,77,nan
72,61,78,nan
72,61,79,nan
72,61,80,nan
72,61,81,nan
72,61,82,nan
72,61,83,nan
72,61,84,nan
72,61,85,nan
72,61,86,nan
72,61,87,nan
72,61,88,nan
72,61,89,nan
72,61,90,nan
72,61,91,nan
72,61,92,nan
72,61,93,nan
72,61,94,nan
72,61,95,nan
72,61,96,nan
72,61,97,nan
72,61,98,nan
72,61,99,nan
72,62,0,nan
72,62,1,nan
72,62,2,nan
72,62,3,nan
72,62,4,nan
72,62,5,nan
72,62,6,nan
72,62,7,nan
72,62,8,nan
72,62,9,nan
72,62,10,nan
72,62,11,nan
72,62,12,nan
72,62,13,nan
72,62,14,nan
72,62,15,nan
72,62,16,nan
72,62,17,nan
72,62,18,nan
72,62,19,nan
72,62,20,nan
72,62,21,nan
72,62,22,nan
72,62,23,nan
72,62,24,nan
72,62,25,nan
72,62,26,nan
72,62,27,nan
72,62,28,nan
72,62,29,nan
72,62,30,nan
72,62,31,nan
72,62,32,nan
72,62,33,nan
72,62,34,nan
72,62,35,nan
72,62,36,nan
72,62,37,nan
72,62,38,nan
72,62,39,nan
72,62,40,nan
72,62,41,nan
72,62,42,nan
72,62,43,nan
72,62,44,nan
72,62,45,nan
72,62,46,nan
72,62,47,nan
72,62,48,nan
72,62,49,nan
72,62,50,nan
72,62,51,nan
72,62,52,nan
72,62,53,nan
72,62,54,nan
72,62,55,nan
72,62,56,nan
72,62,57,nan
72,62,58,nan
72,62,59,nan
72,62,60,nan
72,62,61,nan
72,62,62,nan
72,62,63,nan
72,62,64,nan
72,62,65,nan
72,62,66,nan
72,62,67,nan
72,62,68,nan
72,62,69,nan
72,62,70,nan
72,62,71,nan
72,62,72,nan
72,62,73,nan
72,62,74,nan
72,62,75,nan
72,62,76,nan
72,62,77,nan
72,62,78,nan
72,62,79,nan
72,62,80,nan
72,62,81,nan
72,62,82,nan
72,62,83,nan
72,62,84,nan
72,62,85,nan
72,62,86,nan
72,62,87,nan
72,62,88,nan
72,62,89,nan
72,62,90,nan
72,62,91,nan
72,62,92,nan
72,62,93,nan
72,62,94,nan
72,62,95,nan
72,62,96,nan
72,62,97,nan
72,62,98,nan
72,62,99,nan
72,63,0,nan
72,63,1,nan
72,63,2,nan
72,63,3,nan
72,63,4,nan
72,63,5,nan
72,63,6,nan
72,63,7,nan
72,63,8,nan
72,63,9,nan
72,63,10,nan
72,63,11,nan
72,63,12,nan
72,63,13,nan
72,63,14,nan
72,63,15,nan
72,63,16,nan
72,63,17,nan
72,63,18,nan
72,63,19,nan
72,63,20,nan
72,63,21,nan
72,63,22,nan
72,63,23,nan
72,63,24,nan
72,63,25,nan
72,63,26,nan
72,63,27,nan
72,63,28,nan
72,63,29,nan
72,63,30,nan
72,63,31,nan
72,63,32,nan
72,63,33,nan
72,63,34,nan
72,63,35,nan
72,63,36,nan
72,63,37,nan
72,63,38,nan
72,63,39,nan
72,63,40,nan
72,63,41,nan
72,63,42,nan
72,63,43,nan
72,63,44,nan
72,63,45,nan
72,63,46,nan
72,63,47,nan
72,63,48,nan
72,63,49,nan
72,63,50,nan
72,63,51,nan
72,63,52,nan
72,63,53,nan
72,63,54,nan
72,63,55,nan
72,63,56,nan
72,63,57,nan
72,63,58,nan
72,63,59,nan
72,63,60,nan
72,63,61,nan
72,63,62,nan
72,63,63,nan
72,63,64,nan
72,63,65,nan
72,63,66,nan
72,63,67,nan
72,63,68,nan
72,63,69,nan
72,63,70,nan
72,63,71,nan
72,63,72,nan
72,63,73,nan
72,63,74,nan
72,63,75,nan
72,63,76,nan
72,63,77,nan
72,63,78,nan
72,63,79,nan
72,63,80,nan
72,63,81,nan
72,63,82,nan
72,63,83,nan
72,63,84,nan
72,63,85,nan
72,63,86,nan
72,63,87,nan
72,63,88,nan
72,63,89,nan
72,63,90,nan
72,63,91,nan
72,63,92,nan
72,63,93,nan
72,63,94,nan
72,63,95,nan
72,63,96,nan
72,63,97,nan
72,63,98,nan
72,63,99,nan
72,64,0,nan
72,64,1,nan
72,64,2,nan
72,64,3,nan
72,64,4,nan
72,64,5,nan
72,64,6,nan
72,64,7,nan
72,64,8,nan
72,64,9,nan
72,64,10,nan
72,64,11,nan
72,64,12,nan
72,64,13,nan
72,64,14,nan
72,64,15,nan
72,64,16,nan
72,64,17,nan
72,64,18,nan
72,64,19,nan
72,64,20,nan
72,64,21,nan
72,64,22,nan
72,64,23,nan
72,64,24,nan
72,64,25,nan
72,64,26,nan
72,64,27,nan
72,64,28,nan
72,64,29,nan
72,64,30,nan
72,64,31,nan
72,64,32,nan
72,64,33,nan
72,64,34,nan
72,64,35,nan
72,64,36,nan
72,64,37,nan
72,64,38,nan
72,64,39,nan
72,64,40,nan
72,64,41,nan
72,64,42,nan
72,64,43,nan
72,64,44,nan
72,64,45,nan
72,64,46,nan
72,64,47,nan
72,64,48,nan
72,64,49,nan
72,64,50,nan
72,64,51,nan
72,64,52,nan
72,64,53,nan
72,64,54,nan
72,64,55,nan
72,64,56,nan
72,64,57,nan
72,64,58,nan
72,64,59,nan
72,64,60,nan
72,64,61,nan
72,64,62,nan
72,64,63,nan
72,64,64,nan
72,64,65,nan
72,64,66,nan
72,64,67,nan
72,64,68,nan
72,64,69,nan
72,64,70,nan
72,64,71,nan
72,64,72,nan
72,64,73,nan
72,64,74,nan
72,64,75,nan
72,64,76,nan
72,64,77,nan
72,64,78,nan
72,64,79,nan
72,64,80,nan
72,64,81,nan
72,64,82,nan
72,64,83,nan
72,64,84,nan
72,64,85,nan
72,64,86,nan
72,64,87,nan
72,64,88,nan
72,64,89,nan
72,64,90,nan
72,64,91,nan
72,64,92,nan
72,64,93,nan
72,64,94,nan
72,64,95,nan
72,64,96,nan
72,64,97,nan
72,64,98,nan
72,64,99,nan
72,65,0,nan
72,65,1,nan
72,65,2,nan
72,65,3,nan
72,65,4,nan
72,65,5,nan
72,65,6,nan
72,65,7,nan
72,65,8,nan
72,65,9,nan
72,65,10,nan
72,65,11,nan
72,65,12,nan
72,65,13,nan
72,65,14,nan
72,65,15,nan
72,65,16,nan
72,65,17,nan
72,65,18,nan
72,65,19,nan
72,65,20,nan
72,65,21,nan
72,65,22,nan
72,65,23,nan
72,65,24,nan
72,65,25,nan
72,65,26,nan
72,65,27,nan
72,65,28,nan
72,65,29,nan
72,65,30,nan
72,65,31,nan
72,65,32,nan
72,65,33,nan
72,65,34,nan
72,65,35,nan
72,65,36,nan
72,65,37,nan
72,65,38,nan
72,65,39,nan
72,65,40,nan
72,65,41,nan
72,65,42,nan
72,65,43,nan
72,65,44,nan
72,65,45,nan
72,65,46,nan
72,65,47,nan
72,65,48,nan
72,65,49,nan
72,65,50,nan
72,65,51,nan
72,65,52,nan
72,65,53,nan
72,65,54,nan
72,65,55,nan
72,65,56,nan
72,65,57,nan
72,65,58,nan
72,65,59,nan
72,65,60,nan
72,65,61,nan
72,65,62,nan
72,65,63,nan
72,65,64,nan
72,65,65,nan
72,65,66,nan
72,65,67,nan
72,65,68,nan
72,65,69,nan
72,65,70,nan
72,65,71,nan
72,65,72,nan
72,65,73,nan
72,65,74,nan
72,65,75,nan
72,65,76,nan
72,65,77,nan
72,65,78,nan
72,65,79,nan
72,65,80,nan
72,65,81,nan
72,65,82,nan
72,65,83,nan
72,65,84,nan
72,65,85,nan
72,65,86,nan
72,65,87,nan
72,65,88,nan
72,65,89,nan
72,65,90,nan
72,65,91,nan
72,65,92,nan
72,65,93,nan
72,65,94,nan
72,65,95,nan
72,65,96,nan
72,65,97,nan
72,65,98,nan
72,65,99,nan
72,66,0,nan
72,66,1,nan
72,66,2,nan
72,66,3,nan
72,66,4,nan
72,66,5,nan
72,66,6,nan
72,66,7,nan
72,66,8,nan
72,66,9,nan
72,66,10,nan
72,66,11,nan
72,66,12,nan
72,66,13,nan
72,66,14,nan
72,66,15,nan
72,66,16,nan
72,66,17,nan
72,66,18,nan
72,66,19,nan
72,66,20,nan
72,66,21,nan
72,66,22,nan
72,66,23,nan
72,66,24,nan
72,66,25,nan
72,66,26,nan
72,66,27,nan
72,66,28,nan
72,66,29,nan
72,66,30,nan
72,66,31,nan
72,66,32,nan
72,66,33,nan
72,66,34,nan
72,66,35,nan
72,66,36,nan
72,66,37,nan
72,66,38,nan
72,66,39,nan
72,66,40,nan
72,66,41,nan
72,66,42,nan
72,66,43,nan
72,66,44,nan
72,66,45,nan
72,66,46,nan
72,66,47,nan
72,66,48,nan
72,66,49,nan
72,66,50,nan
72,66,51,nan
72,66,52,nan
72,66,53,nan
72,66,54,nan
72,66,55,nan
72,66,56,nan
72,66,57,nan
72,66,58,nan
72,66,59,nan
72,66,60,nan
72,66,61,nan
72,66,62,nan
72,66,63,nan
72,66,64,nan
72,66,65,nan
72,66,66,nan
72,66,67,nan
72,66,68,nan
72,66,69,nan
72,66,70,nan
72,66,71,nan
72,66,72,nan
72,66,73,nan
72,66,74,nan
72,66,75,nan
72,66,76,nan
72,66,77,nan
72,66,78,nan
72,66,79,nan
72,66,80,nan
72,66,81,nan
72,66,82,nan
72,66,83,nan
72,66,84,nan
72,66,85,nan
72,66,86,nan
72,66,87,nan
72,66,88,nan
72,66,89,nan
72,66,90,nan
72,66,91,nan
72,66,92,nan
72,66,93,nan
72,66,94,nan
72,66,95,nan
72,66,96,nan
72,66,97,nan
72,66,98,nan
72,66,99,nan
72,67,0,nan
72,67,1,nan
72,67,2,nan
72,67,3,nan
72,67,4,nan
72,67,5,nan
72,67,6,nan
72,67,7,nan
72,67,8,nan
72,67,9,nan
72,67,10,nan
72,67,11,nan
72,67,12,nan
72,67,13,nan
72,67,14,nan
72,67,15,nan
72,67,16,nan
72,67,17,nan
72,67,18,nan
72,67,19,nan
72,67,20,nan
72,67,21,nan
72,67,22,nan
72,67,23,nan
72,67,24,nan
72,67,25,nan
72,67,26,nan
72,67,27,nan
72,67,28,nan
72,67,29,nan
72,67,30,nan
72,67,31,nan
72,67,32,nan
72,67,33,nan
72,67,34,nan
72,67,35,nan
72,67,36,nan
72,67,37,nan
72,67,38,nan
72,67,39,nan
72,67,40,nan
72,67,41,nan
72,67,42,nan
72,67,43,nan
72,67,44,nan
72,67,45,nan
72,67,46,nan
72,67,47,nan
72,67,48,nan
72,67,49,nan
72,67,50,nan
72,67,51,nan
72,67,52,nan
72,67,53,nan
72,67,54,nan
72,67,55,nan
72,67,56,nan
72,67,57,nan
72,67,58,nan
72,67,59,nan
72,67,60,nan
72,67,61,nan
72,67,62,nan
72,67,63,nan
72,67,64,nan
72,67,65,nan
72,67,66,nan
72,67,67,nan
72,67,68,nan
72,67,69,nan
72,67,70,nan
72,67,71,nan
72,67,72,nan
72,67,73,nan
72,67,74,nan
72,67,75,nan
72,67,76,nan
72,67,77,nan
72,67,78,nan
72,67,79,nan
72,67,80,nan
72,67,81,nan
72,67,82,nan
72,67,83,nan
72,67,84,nan
72,67,85,nan
72,67,86,nan
72,67,87,nan
72,67,88,nan
72,67,89,nan
72,67,90,nan
72,67,91,nan
72,67,92,nan
72,67,93,nan
72,67,94,nan
72,67,95,nan
72,67,96,nan
72,67,97,nan
72,67,98,nan
72,67,99,nan
72,68,0,nan
72,68,1,nan
72,68,2,nan
72,68,3,nan
72,68,4,nan
72,68,5,nan
72,68,6,nan
72,68,7,nan
72,68,8,nan
72,68,9,nan
72,68,10,nan
72,68,11,nan
72,68,12,nan
72,68,13,nan
72,68,14,nan
72,68,15,nan
72,68,16,nan
72,68,17,nan
72,68,18,nan
72,68,19,nan
72,68,20,nan
72,68,21,nan
72,68,22,nan
72,68,23,nan
72,68,24,nan
72,68,25,nan
72,68,26,nan
72,68,27,nan
72,68,28,nan
72,68,29,nan
72,68,30,nan
72,68,31,nan
72,68,32,nan
72,68,33,nan
72,68,34,nan
72,68,35,nan
72,68,36,nan
72,68,37,nan
72,68,38,nan
72,68,39,nan
72,68,40,nan
72,68,41,nan
72,68,42,nan
72,68,43,nan
72,68,44,nan
72,68,45,nan
72,68,46,nan
72,68,47,nan
72,68,48,nan
72,68,49,nan
72,68,50,nan
72,68,51,nan
72,68,52,nan
72,68,53,nan
72,68,54,nan
72,68,55,nan
72,68,56,nan
72,68,57,nan
72,68,58,nan
72,68,59,nan
72,68,60,nan
72,68,61,nan
72,68,62,nan
72,68,63,nan
72,68,64,nan
72,68,65,nan
72,68,66,nan
72,68,67,nan
72,68,68,nan
72,68,69,nan
72,68,70,nan
72,68,71,nan
72,68,72,nan
72,68,73,nan
72,68,74,nan
72,68,75,nan
72,68,76,nan
72,68,77,nan
72,68,78,nan
72,68,79,nan
72,68,80,nan
72,68,81,nan
72,68,82,nan
72,68,83,nan
72,68,84,nan
72,68,85,nan
72,68,86,nan
72,68,87,nan
72,68,88,nan
72,68,89,nan
72,68,90,nan
72,68,91,nan
72,68,92,nan
72,68,93,nan
72,68,94,nan
72,68,95,nan
72,68,96,nan
72,68,97,nan
72,68,98,nan
72,68,99,nan
72,69,0,nan
72,69,1,nan
72,69,2,nan
72,69,3,nan
72,69,4,nan
72,69,5,nan
72,69,6,nan
72,69,7,nan
72,69,8,nan
72,69,9,nan
72,69,10,nan
72,69,11,nan
72,69,12,nan
72,69,13,nan
72,69,14,nan
72,69,15,nan
72,69,16,nan
72,69,17,nan
72,69,18,nan
72,69,19,nan
72,69,20,nan
72,69,21,nan
72,69,22,nan
72,69,23,nan
72,69,24,nan
72,69,25,nan
72,69,26,nan
72,69,27,nan
72,69,28,nan
72,69,29,nan
72,69,30,nan
72,69,31,nan
72,69,32,nan
72,69,33,nan
72,69,34,nan
72,69,35,nan
72,69,36,nan
72,69,37,nan
72,69,38,nan
72,69,39,nan
72,69,40,nan
72,69,41,nan
72,69,42,nan
72,69,43,nan
72,69,44,nan
72,69,45,nan
72,69,46,nan
72,69,47,nan
72,69,48,nan
72,69,49,nan
72,69,50,nan
72,69,51,nan
72,69,52,nan
72,69,53,nan
72,69,54,nan
72,69,55,nan
72,69,56,nan
72,69,57,nan
72,69,58,nan
72,69,59,nan
72,69,60,nan
72,69,61,nan
72,69,62,nan
72,69,63,nan
72,69,64,nan
72,69,65,nan
72,69,66,nan
72,69,67,nan
72,69,68,nan
72,69,69,nan
72,69,70,nan
72,69,71,nan
72,69,72,nan
72,69,73,nan
72,69,74,nan
72,69,75,nan
72,69,76,nan
72,69,77,nan
72,69,78,nan
72,69,79,nan
72,69,80,nan
72,69,81,nan
72,69,82,nan
72,69,83,nan
72,69,84,nan
72,69,85,nan
72,69,86,nan
72,69,87,nan
72,69,88,nan
72,69,89,nan
72,69,90,nan
72,69,91,nan
72,69,92,nan
72,69,93,nan
72,69,94,nan
72,69,95,nan
72,69,96,nan
72,69,97,nan
72,69,98,nan
72,69,99,nan
72,70,0,nan
72,70,1,nan
72,70,2,nan
72,70,3,nan
72,70,4,nan
72,70,5,nan
72,70,6,nan
72,70,7,nan
72,70,8,nan
72,70,9,nan
72,70,10,nan
72,70,11,nan
72,70,12,nan
72,70,13,nan
72,70,14,nan
72,70,15,nan
72,70,16,nan
72,70,17,nan
72,70,18,nan
72,70,19,nan
72,70,20,nan
72,70,21,nan
72,70,22,nan
72,70,23,nan
72,70,24,nan
72,70,25,nan
72,70,26,nan
72,70,27,nan
72,70,28,nan
72,70,29,nan
72,70,30,nan
72,70,31,nan
72,70,32,nan
72,70,33,nan
72,70,34,nan
72,70,35,nan
72,70,36,nan
72,70,37,nan
72,70,38,nan
72,70,39,nan
72,70,40,nan
72,70,41,nan
72,70,42,nan
72,70,43,nan
72,70,44,nan
72,70,45,nan
72,70,46,nan
72,70,47,nan
72,70,48,nan
72,70,49,nan
72,70,50,nan
72,70,51,nan
72,70,52,nan
72,70,53,nan
72,70,54,nan
72,70,55,nan
72,70,56,nan
72,70,57,nan
72,70,58,nan
72,70,59,nan
72,70,60,nan
72,70,61,nan
72,70,62,nan
72,70,63,nan
72,70,64,nan
72,70,65,nan
72,70,66,nan
72,70,67,nan
72,70,68,nan
72,70,69,nan
72,70,70,nan
72,70,71,nan
72,70,72,nan
72,70,73,nan
72,70,74,nan
72,70,75,nan
72,70,76,nan
72,70,77,nan
72,70,78,nan
72,70,79,nan
72,70,80,nan
72,70,81,nan
72,70,82,nan
72,70,83,nan
72,70,84,nan
72,70,85,nan
72,70,86,nan
72,70,87,nan
72,70,88,nan
72,70,89,nan
72,70,90,nan
72,70,91,nan
72,70,92,nan
72,70,93,nan
72,70,94,nan
72,70,95,nan
72,70,96,nan
72,70,97,nan
72,70,98,nan
72,70,99,nan
72,71,0,nan
72,71,1,nan
72,71,2,nan
72,71,3,nan
72,71,4,nan
72,71,5,nan
72,71,6,nan
72,71,7,nan
72,71,8,nan
72,71,9,nan
72,71,10,nan
72,71,11,nan
72,71,12,nan
72,71,13,nan
72,71,14,nan
72,71,15,nan
72,71,16,nan
72,71,17,nan
72,71,18,nan
72,71,19,nan
72,71,20,nan
72,71,21,nan
72,71,22,nan
72,71,23,nan
72,71,24,nan
72,71,25,nan
72,71,26,nan
72,71,27,nan
72,71,28,nan
72,71,29,nan
72,71,30,nan
72,71,31,nan
72,71,32,nan
72,71,33,nan
72,71,34,nan
72,71,35,nan
72,71,36,nan
72,71,37,nan
72,71,38,nan
72,71,39,nan
72,71,40,nan
72,71,41,nan
72,71,42,nan
72,71,43,nan
72,71,44,nan
72,71,45,nan
72,71,46,nan
72,71,47,nan
72,71,48,nan
72,71,49,nan
72,71,50,nan
72,71,51,nan
72,71,52,nan
72,71,53,nan
72,71,54,nan
72,71,55,nan
72,71,56,nan
72,71,57,nan
72,71,58,nan
72,71,59,nan
72,71,60,nan
72,71,61,nan
72,71,62,nan
72,71,63,nan
72,71,64,nan
72,71,65,nan
72,71,66,nan
72,71,67,nan
72,71,68,nan
72,71,69,nan
72,71,70,nan
72,71,71,nan
72,71,72,nan
72,71,73,nan
72,71,74,nan
72,71,75,nan
72,71,76,nan
72,71,77,nan
72,71,78,nan
72,71,79,nan
72,71,80,nan
72,71,81,nan
72,71,82,nan
72,71,83,nan
72,71,84,nan
72,71,85,nan
72,71,86,nan
72,71,87,nan
72,71,88,nan
72,71,89,nan
72,71,90,nan
72,71,91,nan
72,71,92,nan
72,71,93,nan
72,71,94,nan
72,71,95,nan
72,71,96,nan
72,71,97,nan
72,71,98,nan
72,71,99,nan
72,72,0,nan
72,72,1,nan
72,72,2,nan
72,72,3,nan
72,72,4,nan
72,72,5,nan
72,72,6,nan
72,72,7,nan
72,72,8,nan
72,72,9,nan
72,72,10,nan
72,72,11,nan
72,72,12,nan
72,72,13,nan
72,72,14,nan
72,72,15,nan
72,72,16,nan
72,72,17,nan
72,72,18,nan
72,72,19,nan
72,72,20,nan
72,72,21,nan
72,72,22,nan
72,72,23,nan
72,72,24,nan
72,72,25,nan
72,72,26,nan
72,72,27,nan
72,72,28,nan
72,72,29,nan
72,72,30,nan
72,72,31,nan
72,72,32,nan
72,72,33,nan
72,72,34,nan
72,72,35,nan
72,72,36,nan
72,72,37,nan
72,72,38,nan
72,72,39,nan
72,72,40,nan
72,72,41,nan
72,72,42,nan
72,72,43,nan
72,72,44,nan
72,72,45,nan
72,72,46,nan
72,72,47,nan
72,72,48,nan
72,72,49,nan
72,72,50,nan
72,72,51,nan
72,72,52,nan
72,72,53,nan
72,72,54,nan
72,72,55,nan
72,72,56,nan
72,72,57,nan
72,72,58,nan
72,72,59,nan
72,72,60,nan
72,72,61,nan
72,72,62,nan
72,72,63,nan
72,72,64,nan
72,72,65,nan
72,72,66,nan
72,72,67,nan
72,72,68,nan
72,72,69,nan
72,72,70,nan
72,72,71,nan
72,72,72,nan
72,72,73,nan
72,72,74,nan
72,72,75,nan
72,72,76,nan
72,72,77,nan
72,72,78,nan
72,72,79,nan
72,72,80,nan
72,72,81,nan
72,72,82,nan
72,72,83,nan
72,72,84,nan
72,72,85,nan
72,72,86,nan
72,72,87,nan
72,72,88,nan
72,72,89,nan
72,72,90,nan
72,72,91,nan
72,72,92,nan
72,72,93,nan
72,72,94,nan
72,72,95,nan
72,72,96,nan
72,72,97,nan
72,72,98,nan
72,72,99,nan
72,73,0,nan
72,73,1,nan
72,73,2,nan
72,73,3,nan
72,73,4,nan
72,73,5,nan
72,73,6,nan
72,73,7,nan
72,73,8,nan
72,73,9,nan
72,73,10,nan
72,73,11,nan
72,73,12,nan
72,73,13,nan
72,73,14,nan
72,73,15,nan
72,73,16,nan
72,73,17,nan
72,73,18,nan
72,73,19,nan
72,73,20,nan
72,73,21,nan
72,73,22,nan
72,73,23,nan
72,73,24,nan
72,73,25,nan
72,73,26,nan
72,73,27,nan
72,73,28,nan
72,73,29,nan
72,73,30,nan
