x,y,z,vx
4,26,55,-4.04460341e+00
4,26,56,-4.04249833e+00
4,26,57,-4.03906913e+00
4,26,58,-4.03622408e+00
4,26,59,-4.03470026e+00
4,26,60,-4.03467715e+00
4,26,61,-4.03756980e+00
4,26,62,-4.04308005e+00
4,26,63,-4.05100761e+00
4,26,64,-4.05954972e+00
4,26,65,-4.06665453e+00
4,26,66,-4.07153493e+00
4,26,67,-4.07606402e+00
4,26,68,-4.08202851e+00
4,26,69,-4.09028153e+00
4,26,70,-4.09888359e+00
4,26,71,-4.10321768e+00
4,26,72,-4.10191632e+00
4,26,73,-4.09372433e+00
4,26,74,-4.07729428e+00
4,26,75,-4.05820715e+00
4,26,76,-4.04037302e+00
4,26,77,-4.02175126e+00
4,26,78,-4.00160975e+00
4,26,79,-3.98348068e+00
4,26,80,-3.97259932e+00
4,26,81,-3.96795900e+00
4,26,82,-3.96688298e+00
4,26,83,-3.96754659e+00
4,26,84,-3.97116456e+00
4,26,85,-3.97883292e+00
4,26,86,-3.98961362e+00
4,26,87,-4.00046841e+00
4,26,88,-4.01037069e+00
4,26,89,-4.01780404e+00
4,26,90,-4.02448895e+00
4,26,91,-4.03261896e+00
4,26,92,-4.04465523e+00
4,26,93,-4.06170512e+00
4,26,94,-4.07803732e+00
4,26,95,-4.09084871e+00
4,26,96,-4.10048524e+00
4,26,97,-4.10909004e+00
4,26,98,-4.11717936e+00
4,26,99,-4.12317990e+00
4,27,0,-4.11605884e+00
4,27,1,-4.11085579e+00
4,27,2,-4.09911740e+00
4,27,3,-4.08313165e+00
4,27,4,-4.06604606e+00
4,27,5,-4.04855297e+00
4,27,6,-4.03379500e+00
4,27,7,-4.02551961e+00
4,27,8,-4.02310299e+00
4,27,9,-4.02237262e+00
4,27,10,-4.02085765e+00
4,27,11,-4.01854159e+00
4,27,12,-4.01699749e+00
4,27,13,-4.01879983e+00
4,27,14,-4.02269358e+00
4,27,15,-4.02705118e+00
4,27,16,-4.02931492e+00
4,27,17,-4.02846232e+00
4,27,18,-4.02099690e+00
4,27,19,-4.00828409e+00
4,27,20,-3.99546974e+00
4,27,21,-3.98546134e+00
4,27,22,-3.97957424e+00
4,27,23,-3.97740333e+00
4,27,24,-3.97956925e+00
4,27,25,-3.98428483e+00
4,27,26,-3.98932132e+00
4,27,27,-3.99151472e+00
4,27,28,-3.99025090e+00
4,27,29,-3.98365854e+00
4,27,30,-3.97332773e+00
4,27,31,-3.96285961e+00
4,27,32,-3.95384979e+00
4,27,33,-3.94686746e+00
4,27,34,-3.94131533e+00
4,27,35,-3.93647483e+00
4,27,36,-3.93171825e+00
4,27,37,-3.92506088e+00
4,27,38,-3.91611515e+00
4,27,39,-3.90710222e+00
4,27,40,-3.90049892e+00
4,27,41,-3.89773312e+00
4,27,42,-3.89849351e+00
4,27,43,-3.90439518e+00
4,27,44,-3.91734781e+00
4,27,45,-3.93484160e+00
4,27,46,-3.95352440e+00
4,27,47,-3.96980878e+00
4,27,48,-3.98246731e+00
4,27,49,-3.99317785e+00
4,27,50,-4.00253482e+00
4,27,51,-4.01228404e+00
4,27,52,-4.02133277e+00
4,27,53,-4.02790180e+00
4,27,54,-4.03045473e+00
4,27,55,-4.03063169e+00
4,27,56,-4.02881635e+00
4,27,57,-4.02609813e+00
4,27,58,-4.02398232e+00
4,27,59,-4.02327722e+00
4,27,60,-4.02423331e+00
4,27,61,-4.02768607e+00
4,27,62,-4.03364899e+00
4,27,63,-4.04227552e+00
4,27,64,-4.05220771e+00
4,27,65,-4.06148401e+00
4,27,66,-4.06908974e+00
4,27,67,-4.07534034e+00
4,27,68,-4.08092855e+00
4,27,69,-4.08524149e+00
4,27,70,-4.08748335e+00
4,27,71,-4.08773177e+00
4,27,72,-4.08491041e+00
4,27,73,-4.07796546e+00
4,27,74,-4.06651957e+00
4,27,75,-4.05414815e+00
4,27,76,-4.04046743e+00
4,27,77,-4.02331125e+00
4,27,78,-4.00263917e+00
4,27,79,-3.98409474e+00
4,27,80,-3.97369807e+00
4,27,81,-3.97076741e+00
4,27,82,-3.97210082e+00
4,27,83,-3.97850423e+00
4,27,84,-3.98727937e+00
4,27,85,-3.99570515e+00
4,27,86,-4.00291640e+00
4,27,87,-4.00923007e+00
4,27,88,-4.01485605e+00
4,27,89,-4.01926436e+00
4,27,90,-4.02432822e+00
4,27,91,-4.03234408e+00
4,27,92,-4.04341046e+00
4,27,93,-4.05851771e+00
4,27,94,-4.07379278e+00
4,27,95,-4.08662012e+00
4,27,96,-4.09711303e+00
4,27,97,-4.10603731e+00
4,27,98,-4.11350109e+00
4,27,99,-4.11683905e+00
4,28,0,-4.10066130e+00
4,28,1,-4.09572458e+00
4,28,2,-4.08904903e+00
4,28,3,-4.07904113e+00
4,28,4,-4.06587156e+00
4,28,5,-4.05105903e+00
4,28,6,-4.03829483e+00
4,28,7,-4.03037259e+00
4,28,8,-4.02797291e+00
4,28,9,-4.02752371e+00
4,28,10,-4.02651602e+00
4,28,11,-4.02592830e+00
4,28,12,-4.02676980e+00
4,28,13,-4.03027230e+00
4,28,14,-4.03637835e+00
4,28,15,-4.04235114e+00
4,28,16,-4.04486511e+00
4,28,17,-4.04360679e+00
4,28,18,-4.03580421e+00
4,28,19,-4.02051578e+00
4,28,20,-4.00358071e+00
4,28,21,-3.99033977e+00
4,28,22,-3.98272709e+00
4,28,23,-3.98030775e+00
4,28,24,-3.98199853e+00
4,28,25,-3.98654819e+00
4,28,26,-3.99085928e+00
4,28,27,-3.99241149e+00
4,28,28,-3.99027195e+00
4,28,29,-3.98294622e+00
4,28,30,-3.97215508e+00
4,28,31,-3.96175257e+00
4,28,32,-3.95340102e+00
4,28,33,-3.94708684e+00
4,28,34,-3.94229084e+00
4,28,35,-3.93814129e+00
4,28,36,-3.93382132e+00
4,28,37,-3.92772520e+00
4,28,38,-3.91939536e+00
4,28,39,-3.91105021e+00
4,28,40,-3.90481864e+00
4,28,41,-3.90177078e+00
4,28,42,-3.90171939e+00
4,28,43,-3.90642367e+00
4,28,44,-3.91783815e+00
4,28,45,-3.93379695e+00
4,28,46,-3.95138826e+00
4,28,47,-3.96775472e+00
4,28,48,-3.98159256e+00
4,28,49,-3.99255976e+00
4,28,50,-4.00069283e+00
4,28,51,-4.00750865e+00
4,28,52,-4.01251513e+00
4,28,53,-4.01529396e+00
4,28,54,-4.01642979e+00
4,28,55,-4.01649325e+00
4,28,56,-4.01484147e+00
4,28,57,-4.01218206e+00
4,28,58,-4.00952344e+00
4,28,59,-4.00845588e+00
4,28,60,-4.00979063e+00
4,28,61,-4.01355311e+00
4,28,62,-4.01997702e+00
4,28,63,-4.02885398e+00
4,28,64,-4.04011606e+00
4,28,65,-4.05237409e+00
4,28,66,-4.06346092e+00
4,28,67,-4.07154226e+00
4,28,68,-4.07609821e+00
4,28,69,-4.07677617e+00
4,28,70,-4.07508345e+00
4,28,71,-4.07176232e+00
4,28,72,-4.06639133e+00
4,28,73,-4.05920031e+00
4,28,74,-4.05141145e+00
4,28,75,-4.04565391e+00
4,28,76,-4.03820205e+00
4,28,77,-4.02558259e+00
4,28,78,-4.00708451e+00
4,28,79,-3.98930965e+00
4,28,80,-3.97899440e+00
4,28,81,-3.97644243e+00
4,28,82,-3.98047347e+00
4,28,83,-3.99175118e+00
4,28,84,-4.00444050e+00
4,28,85,-4.01271548e+00
4,28,86,-4.01654132e+00
4,28,87,-4.01828841e+00
4,28,88,-4.01920061e+00
4,28,89,-4.02092541e+00
4,28,90,-4.02371057e+00
4,28,91,-4.02980220e+00
4,28,92,-4.03968878e+00
4,28,93,-4.05200490e+00
4,28,94,-4.06536317e+00
4,28,95,-4.07721382e+00
4,28,96,-4.08775503e+00
4,28,97,-4.09753300e+00
4,28,98,-4.10359605e+00
4,28,99,-4.10412279e+00
4,29,0,-4.08175469e+00
4,29,1,-4.07892173e+00
4,29,2,-4.07631810e+00
4,29,3,-4.07307248e+00
4,29,4,-4.06427817e+00
4,29,5,-4.05289598e+00
4,29,6,-4.04108919e+00
4,29,7,-4.03280112e+00
4,29,8,-4.02890548e+00
4,29,9,-4.02800758e+00
4,29,10,-4.02700492e+00
4,29,11,-4.02777184e+00
4,29,12,-4.03023343e+00
4,29,13,-4.03494101e+00
4,29,14,-4.04273273e+00
4,29,15,-4.05096059e+00
4,29,16,-4.05476999e+00
4,29,17,-4.05436595e+00
4,29,18,-4.04822012e+00
4,29,19,-4.03462649e+00
4,29,20,-4.01669553e+00
4,29,21,-3.99987908e+00
4,29,22,-3.98856204e+00
4,29,23,-3.98366534e+00
4,29,24,-3.98312618e+00
4,29,25,-3.98582610e+00
4,29,26,-3.98911271e+00
4,29,27,-3.98989403e+00
4,29,28,-3.98746407e+00
4,29,29,-3.98037250e+00
4,29,30,-3.96992700e+00
4,29,31,-3.96006309e+00
4,29,32,-3.95247974e+00
4,29,33,-3.94663794e+00
4,29,34,-3.94229633e+00
4,29,35,-3.93878667e+00
4,29,36,-3.93546926e+00
4,29,37,-3.93119661e+00
4,29,38,-3.92435330e+00
4,29,39,-3.91713883e+00
4,29,40,-3.91118740e+00
4,29,41,-3.90798185e+00
4,29,42,-3.90774347e+00
4,29,43,-3.91113969e+00
4,29,44,-3.92022978e+00
4,29,45,-3.93488697e+00
4,29,46,-3.95159304e+00
4,29,47,-3.96773482e+00
4,29,48,-3.98159876e+00
4,29,49,-3.99264370e+00
4,29,50,-4.00051170e+00
4,29,51,-4.00564688e+00
4,29,52,-4.00840675e+00
4,29,53,-4.00953437e+00
4,29,54,-4.00974569e+00
4,29,55,-4.00933267e+00
4,29,56,-4.00669834e+00
4,29,57,-4.00179967e+00
4,29,58,-3.99576489e+00
4,29,59,-3.99260156e+00
4,29,60,-3.99330954e+00
4,29,61,-3.99708726e+00
4,29,62,-4.00457146e+00
4,29,63,-4.01570509e+00
4,29,64,-4.02884756e+00
4,29,65,-4.04252401e+00
4,29,66,-4.05512940e+00
4,29,67,-4.06352277e+00
4,29,68,-4.06684473e+00
4,29,69,-4.06547199e+00
4,29,70,-4.06168796e+00
4,29,71,-4.05688415e+00
4,29,72,-4.04988281e+00
4,29,73,-4.04216010e+00
4,29,74,-4.03672625e+00
4,29,75,-4.03490149e+00
4,29,76,-4.03353514e+00
4,29,77,-4.02796403e+00
4,29,78,-4.01580898e+00
4,29,79,-4.00154545e+00
4,29,80,-3.99161855e+00
4,29,81,-3.98857198e+00
4,29,82,-3.99243480e+00
4,29,83,-4.00383321e+00
4,29,84,-4.01594287e+00
4,29,85,-4.02279376e+00
4,29,86,-4.02457908e+00
4,29,87,-4.02344757e+00
4,29,88,-4.02193530e+00
4,29,89,-4.02114550e+00
4,29,90,-4.02246536e+00
4,29,91,-4.02613236e+00
4,29,92,-4.03302125e+00
4,29,93,-4.04203882e+00
4,29,94,-4.05180057e+00
4,29,95,-4.06138612e+00
4,29,96,-4.07081810e+00
4,29,97,-4.07997853e+00
4,29,98,-4.08475356e+00
4,29,99,-4.08433363e+00
4,30,0,-4.06482351e+00
4,30,1,-4.06417815e+00
4,30,2,-4.06393287e+00
4,30,3,-4.06322495e+00
4,30,4,-4.05969270e+00
4,30,5,-4.05184581e+00
4,30,6,-4.04086061e+00
4,30,7,-4.03230604e+00
4,30,8,-4.02790883e+00
4,30,9,-4.02640089e+00
4,30,10,-4.02596163e+00
4,30,11,-4.02725301e+00
4,30,12,-4.03021695e+00
4,30,13,-4.03514462e+00
4,30,14,-4.04283199e+00
4,30,15,-4.05102316e+00
4,30,16,-4.05617772e+00
4,30,17,-4.05718597e+00
4,30,18,-4.05493970e+00
4,30,19,-4.04670335e+00
4,30,20,-4.03165595e+00
4,30,21,-4.01272001e+00
4,30,22,-3.99647776e+00
4,30,23,-3.98655674e+00
4,30,24,-3.98191937e+00
4,30,25,-3.98120386e+00
4,30,26,-3.98202850e+00
4,30,27,-3.98165205e+00
4,30,28,-3.97906600e+00
4,30,29,-3.97325367e+00
4,30,30,-3.96500948e+00
4,30,31,-3.95691337e+00
4,30,32,-3.95022620e+00
4,30,33,-3.94534500e+00
4,30,34,-3.94096984e+00
4,30,35,-3.93820130e+00
4,30,36,-3.93655244e+00
4,30,37,-3.93464039e+00
4,30,38,-3.93056444e+00
4,30,39,-3.92442230e+00
4,30,40,-3.91886391e+00
4,30,41,-3.91602422e+00
4,30,42,-3.91578978e+00
4,30,43,-3.91825015e+00
4,30,44,-3.92603576e+00
4,30,45,-3.93927395e+00
4,30,46,-3.95429444e+00
4,30,47,-3.96944923e+00
4,30,48,-3.98337848e+00
4,30,49,-3.99504632e+00
4,30,50,-4.00324381e+00
4,30,51,-4.00779339e+00
4,30,52,-4.01011372e+00
4,30,53,-4.01116210e+00
4,30,54,-4.01106336e+00
4,30,55,-4.00998713e+00
4,30,56,-4.00620406e+00
4,30,57,-3.99756309e+00
4,30,58,-3.98610775e+00
4,30,59,-3.97941016e+00
4,30,60,-3.97895140e+00
4,30,61,-3.98262858e+00
4,30,62,-3.99202274e+00
4,30,63,-4.00667532e+00
4,30,64,-4.02224187e+00
4,30,65,-4.03643890e+00
4,30,66,-4.04851203e+00
4,30,67,-4.05512814e+00
4,30,68,-4.05674686e+00
4,30,69,-4.05556497e+00
4,30,70,-4.05212243e+00
4,30,71,-4.04698298e+00
4,30,72,-4.03947128e+00
4,30,73,-4.03192560e+00
4,30,74,-4.02812315e+00
4,30,75,-4.02858054e+00
4,30,76,-4.03086596e+00
4,30,77,-4.03136595e+00
4,30,78,-4.02742314e+00
4,30,79,-4.01992691e+00
4,30,80,-4.01138432e+00
4,30,81,-4.00669894e+00
4,30,82,-4.00742694e+00
4,30,83,-4.01385400e+00
4,30,84,-4.02223641e+00
4,30,85,-4.02700509e+00
4,30,86,-4.02741837e+00
4,30,87,-4.02511725e+00
4,30,88,-4.02185269e+00
4,30,89,-4.01973837e+00
4,30,90,-4.02030457e+00
4,30,91,-4.02309401e+00
4,30,92,-4.02762847e+00
4,30,93,-4.03391708e+00
4,30,94,-4.04103862e+00
4,30,95,-4.04739696e+00
4,30,96,-4.05440069e+00
4,30,97,-4.06177900e+00
4,30,98,-4.06505118e+00
4,30,99,-4.06583762e+00
4,31,0,-4.05383979e+00
4,31,1,-4.05392367e+00
4,31,2,-4.05362499e+00
4,31,3,-4.05282265e+00
4,31,4,-4.05059144e+00
4,31,5,-4.04469126e+00
4,31,6,-4.03596883e+00
4,31,7,-4.02865351e+00
4,31,8,-4.02460464e+00
4,31,9,-4.02348009e+00
4,31,10,-4.02335960e+00
4,31,11,-4.02508846e+00
4,31,12,-4.02837198e+00
4,31,13,-4.03286356e+00
4,31,14,-4.03960531e+00
4,31,15,-4.04640554e+00
4,31,16,-4.05288598e+00
4,31,17,-4.05587495e+00
4,31,18,-4.05628937e+00
4,31,19,-4.05330089e+00
4,31,20,-4.04408388e+00
4,31,21,-4.02707007e+00
4,31,22,-4.00661018e+00
4,31,23,-3.98991574e+00
4,31,24,-3.98082028e+00
4,31,25,-3.97589007e+00
4,31,26,-3.97319751e+00
4,31,27,-3.97080822e+00
4,31,28,-3.96812860e+00
4,31,29,-3.96370265e+00
4,31,30,-3.95782978e+00
4,31,31,-3.95217570e+00
4,31,32,-3.94725892e+00
4,31,33,-3.94286928e+00
4,31,34,-3.93950216e+00
4,31,35,-3.93778222e+00
4,31,36,-3.93801006e+00
4,31,37,-3.93822856e+00
4,31,38,-3.93726086e+00
4,31,39,-3.93322237e+00
4,31,40,-3.92841301e+00
4,31,41,-3.92595761e+00
4,31,42,-3.92593252e+00
4,31,43,-3.92932092e+00
4,31,44,-3.93783985e+00
4,31,45,-3.94998110e+00
4,31,46,-3.96258900e+00
4,31,47,-3.97590621e+00
4,31,48,-3.98891563e+00
4,31,49,-4.00074926e+00
4,31,50,-4.00946401e+00
4,31,51,-4.01523540e+00
4,31,52,-4.01819064e+00
4,31,53,-4.01905120e+00
4,31,54,-4.01840128e+00
4,31,55,-4.01604057e+00
4,31,56,-4.00995354e+00
4,31,57,-3.99820826e+00
4,31,58,-3.98360451e+00
4,31,59,-3.97384618e+00
4,31,60,-3.97167054e+00
4,31,61,-3.97503530e+00
4,31,62,-3.98578624e+00
4,31,63,-4.00316298e+00
4,31,64,-4.02040374e+00
4,31,65,-4.03476758e+00
4,31,66,-4.04513582e+00
4,31,67,-4.05004349e+00
4,31,68,-4.05079892e+00
4,31,69,-4.04985110e+00
4,31,70,-4.04699517e+00
4,31,71,-4.04280354e+00
4,31,72,-4.03582462e+00
4,31,73,-4.02894235e+00
4,31,74,-4.02599479e+00
4,31,75,-4.02735223e+00
4,31,76,-4.03149096e+00
4,31,77,-4.03602981e+00
4,31,78,-4.03895773e+00
4,31,79,-4.03834060e+00
4,31,80,-4.03374481e+00
4,31,81,-4.02846534e+00
4,31,82,-4.02464171e+00
4,31,83,-4.02409349e+00
4,31,84,-4.02614442e+00
4,31,85,-4.02778636e+00
4,31,86,-4.02726555e+00
4,31,87,-4.02357242e+00
4,31,88,-4.01998798e+00
4,31,89,-4.01808560e+00
4,31,90,-4.01903482e+00
4,31,91,-4.02217256e+00
4,31,92,-4.02704325e+00
4,31,93,-4.03305316e+00
4,31,94,-4.03833678e+00
4,31,95,-4.04275301e+00
4,31,96,-4.04697915e+00
4,31,97,-4.05033335e+00
4,31,98,-4.05274021e+00
4,31,99,-4.05393488e+00
4,32,0,-4.04780446e+00
4,32,1,-4.04789022e+00
4,32,2,-4.04651280e+00
4,32,3,-4.04337133e+00
4,32,4,-4.03835767e+00
4,32,5,-4.03157240e+00
4,32,6,-4.02478228e+00
4,32,7,-4.02034198e+00
4,32,8,-4.01862976e+00
4,32,9,-4.01839646e+00
4,32,10,-4.01962829e+00
4,32,11,-4.02175643e+00
4,32,12,-4.02466848e+00
4,32,13,-4.02855596e+00
4,32,14,-4.03273513e+00
4,32,15,-4.03827527e+00
4,32,16,-4.04579790e+00
4,32,17,-4.05245670e+00
4,32,18,-4.05688060e+00
4,32,19,-4.05690243e+00
4,32,20,-4.05262253e+00
4,32,21,-4.04050960e+00
4,32,22,-4.01926630e+00
4,32,23,-3.99725760e+00
4,32,24,-3.98227168e+00
4,32,25,-3.97392236e+00
4,32,26,-3.96929221e+00
4,32,27,-3.96564068e+00
4,32,28,-3.96206777e+00
4,32,29,-3.95745550e+00
4,32,30,-3.95197330e+00
4,32,31,-3.94693095e+00
4,32,32,-3.94293778e+00
4,32,33,-3.94028178e+00
4,32,34,-3.93846168e+00
4,32,35,-3.93866536e+00
4,32,36,-3.94156486e+00
4,32,37,-3.94534185e+00
4,32,38,-3.94691701e+00
4,32,39,-3.94508560e+00
4,32,40,-3.94208582e+00
4,32,41,-3.94043343e+00
4,32,42,-3.94101079e+00
4,32,43,-3.94577909e+00
4,32,44,-3.95542408e+00
4,32,45,-3.96679048e+00
4,32,46,-3.97780927e+00
4,32,47,-3.98882738e+00
4,32,48,-3.99961831e+00
4,32,49,-4.00988385e+00
4,32,50,-4.01907431e+00
4,32,51,-4.02624257e+00
4,32,52,-4.03035174e+00
4,32,53,-4.03181983e+00
4,32,54,-4.03105182e+00
4,32,55,-4.02823285e+00
4,32,56,-4.02042899e+00
4,32,57,-4.00581905e+00
4,32,58,-3.98839552e+00
4,32,59,-3.97654931e+00
4,32,60,-3.97298925e+00
4,32,61,-3.97575726e+00
4,32,62,-3.98679677e+00
4,32,63,-4.00516261e+00
4,32,64,-4.02338342e+00
4,32,65,-4.03713756e+00
4,32,66,-4.04588917e+00
4,32,67,-4.04933193e+00
4,32,68,-4.04947091e+00
4,32,69,-4.04876311e+00
4,32,70,-4.04665850e+00
4,32,71,-4.04288679e+00
4,32,72,-4.03661969e+00
4,32,73,-4.03071864e+00
4,32,74,-4.02829220e+00
4,32,75,-4.02913996e+00
4,32,76,-4.03329344e+00
4,32,77,-4.04103406e+00
4,32,78,-4.05005431e+00
4,32,79,-4.05433311e+00
4,32,80,-4.05337217e+00
4,32,81,-4.04949450e+00
4,32,82,-4.04244051e+00
4,32,83,-4.03594092e+00
4,32,84,-4.03165756e+00
4,32,85,-4.02949191e+00
4,32,86,-4.02619348e+00
4,32,87,-4.02162996e+00
4,32,88,-4.01765599e+00
4,32,89,-4.01665376e+00
4,32,90,-4.01858742e+00
4,32,91,-4.02304979e+00
4,32,92,-4.02966720e+00
4,32,93,-4.03635333e+00
4,32,94,-4.04126664e+00
4,32,95,-4.04476848e+00
4,32,96,-4.04699986e+00
4,32,97,-4.04760791e+00
4,32,98,-4.04743575e+00
4,32,99,-4.04786753e+00
4,33,0,-4.04428134e+00
4,33,1,-4.04355917e+00
4,33,2,-4.04074917e+00
4,33,3,-4.03482637e+00
4,33,4,-4.02517127e+00
4,33,5,-4.01566922e+00
4,33,6,-4.00953067e+00
4,33,7,-4.00731400e+00
4,33,8,-4.00765487e+00
4,33,9,-4.00912046e+00
4,33,10,-4.01180767e+00
4,33,11,-4.01401050e+00
4,33,12,-4.01670023e+00
4,33,13,-4.01964798e+00
4,33,14,-4.02268532e+00
4,33,15,-4.02817567e+00
4,33,16,-4.03810181e+00
4,33,17,-4.04882828e+00
4,33,18,-4.05629699e+00
4,33,19,-4.05884014e+00
4,33,20,-4.05797448e+00
4,33,21,-4.05023031e+00
4,33,22,-4.03355704e+00
4,33,23,-4.01151527e+00
4,33,24,-3.99154381e+00
4,33,25,-3.97900420e+00
4,33,26,-3.97104340e+00
4,33,27,-3.96607540e+00
4,33,28,-3.96144780e+00
4,33,29,-3.95548102e+00
4,33,30,-3.94898892e+00
4,33,31,-3.94334821e+00
4,33,32,-3.93948666e+00
4,33,33,-3.93839609e+00
4,33,34,-3.93984877e+00
4,33,35,-3.94347130e+00
4,33,36,-3.95046931e+00
4,33,37,-3.95853391e+00
4,33,38,-3.96212753e+00
4,33,39,-3.96206601e+00
4,33,40,-3.96074515e+00
4,33,41,-3.96040901e+00
4,33,42,-3.96165542e+00
4,33,43,-3.96623987e+00
4,33,44,-3.97534781e+00
4,33,45,-3.98601859e+00
4,33,46,-3.99543352e+00
4,33,47,-4.00424300e+00
4,33,48,-4.01273246e+00
4,33,49,-4.02064217e+00
4,33,50,-4.02824534e+00
4,33,51,-4.03509206e+00
4,33,52,-4.04049621e+00
4,33,53,-4.04398061e+00
4,33,54,-4.04518538e+00
4,33,55,-4.04383432e+00
4,33,56,-4.03739065e+00
4,33,57,-4.02271532e+00
4,33,58,-4.00357531e+00
4,33,59,-3.98984484e+00
4,33,60,-3.98478480e+00
4,33,61,-3.98688221e+00
4,33,62,-3.99691713e+00
4,33,63,-4.01391083e+00
4,33,64,-4.03182074e+00
4,33,65,-4.04519212e+00
4,33,66,-4.05188212e+00
4,33,67,-4.05313941e+00
4,33,68,-4.05261574e+00
4,33,69,-4.05177775e+00
4,33,70,-4.04911681e+00
4,33,71,-4.04497568e+00
4,33,72,-4.03884272e+00
4,33,73,-4.03374443e+00
4,33,74,-4.03146857e+00
4,33,75,-4.03219287e+00
4,33,76,-4.03566613e+00
4,33,77,-4.04426617e+00
4,33,78,-4.05695741e+00
4,33,79,-4.06590966e+00
4,33,80,-4.06850704e+00
4,33,81,-4.06597661e+00
4,33,82,-4.05891151e+00
4,33,83,-4.04971880e+00
4,33,84,-4.04085978e+00
4,33,85,-4.03318742e+00
4,33,86,-4.02638651e+00
4,33,87,-4.01984036e+00
4,33,88,-4.01589852e+00
4,33,89,-4.01571008e+00
4,33,90,-4.01843991e+00
4,33,91,-4.02427712e+00
4,33,92,-4.03291874e+00
4,33,93,-4.04135694e+00
4,33,94,-4.04727510e+00
4,33,95,-4.04990489e+00
4,33,96,-4.04964947e+00
4,33,97,-4.04695575e+00
4,33,98,-4.04437956e+00
4,33,99,-4.04405212e+00
4,34,0,-4.03735084e+00
4,34,1,-4.03676133e+00
4,34,2,-4.03330934e+00
4,34,3,-4.02493424e+00
4,34,4,-4.01145362e+00
4,34,5,-4.00021406e+00
4,34,6,-3.99525157e+00
4,34,7,-3.99426663e+00
4,34,8,-3.99546449e+00
4,34,9,-3.99752457e+00
4,34,10,-3.99968763e+00
4,34,11,-4.00217416e+00
4,34,12,-4.00463133e+00
4,34,13,-4.00769552e+00
4,34,14,-4.01120263e+00
4,34,15,-4.01839471e+00
4,34,16,-4.03103944e+00
4,34,17,-4.04390385e+00
4,34,18,-4.05329386e+00
4,34,19,-4.05935213e+00
4,34,20,-4.06062757e+00
4,34,21,-4.05759622e+00
4,34,22,-4.04814585e+00
4,34,23,-4.03105821e+00
4,34,24,-4.01071665e+00
4,34,25,-3.99297316e+00
4,34,26,-3.97984259e+00
4,34,27,-3.97096919e+00
4,34,28,-3.96356992e+00
4,34,29,-3.95534377e+00
4,34,30,-3.94765064e+00
4,34,31,-3.94132524e+00
4,34,32,-3.93828342e+00
4,34,33,-3.93887587e+00
4,34,34,-3.94353412e+00
4,34,35,-3.95233702e+00
4,34,36,-3.96383318e+00
4,34,37,-3.97356962e+00
4,34,38,-3.97938796e+00
4,34,39,-3.98187567e+00
4,34,40,-3.98242184e+00
4,34,41,-3.98341646e+00
4,34,42,-3.98522674e+00
4,34,43,-3.98875550e+00
4,34,44,-3.99508319e+00
4,34,45,-4.00306844e+00
4,34,46,-4.01022152e+00
4,34,47,-4.01676497e+00
4,34,48,-4.02289558e+00
4,34,49,-4.02831111e+00
4,34,50,-4.03309005e+00
4,34,51,-4.03810493e+00
4,34,52,-4.04383786e+00
4,34,53,-4.04964344e+00
4,34,54,-4.05397944e+00
4,34,55,-4.05577539e+00
4,34,56,-4.05370831e+00
4,34,57,-4.04355778e+00
4,34,58,-4.02661030e+00
4,34,59,-4.01181583e+00
4,34,60,-4.00512128e+00
4,34,61,-4.00656935e+00
4,34,62,-4.01419918e+00
4,34,63,-4.02741243e+00
4,34,64,-4.04291159e+00
4,34,65,-4.05435927e+00
4,34,66,-4.05968289e+00
4,34,67,-4.05928332e+00
4,34,68,-4.05782182e+00
4,34,69,-4.05556850e+00
4,34,70,-4.05152193e+00
4,34,71,-4.04545913e+00
4,34,72,-4.03831161e+00
4,34,73,-4.03366028e+00
4,34,74,-4.03193890e+00
4,34,75,-4.03305625e+00
4,34,76,-4.03643614e+00
4,34,77,-4.04561313e+00
4,34,78,-4.06038973e+00
4,34,79,-4.07319176e+00
4,34,80,-4.07882573e+00
4,34,81,-4.07761942e+00
4,34,82,-4.07169082e+00
4,34,83,-4.06322962e+00
4,34,84,-4.05197627e+00
4,34,85,-4.03999517e+00
4,34,86,-4.02905927e+00
4,34,87,-4.02042541e+00
4,34,88,-4.01521023e+00
4,34,89,-4.01518755e+00
4,34,90,-4.01871680e+00
4,34,91,-4.02593138e+00
4,34,92,-4.03570277e+00
4,34,93,-4.04545849e+00
4,34,94,-4.05161772e+00
4,34,95,-4.05262736e+00
4,34,96,-4.05062200e+00
4,34,97,-4.04420024e+00
4,34,98,-4.03876582e+00
4,34,99,-4.03753275e+00
4,35,0,-4.02547905e+00
4,35,1,-4.02519615e+00
4,35,2,-4.02226058e+00
4,35,3,-4.01269896e+00
4,35,4,-3.99898636e+00
4,35,5,-3.98924891e+00
4,35,6,-3.98533176e+00
4,35,7,-3.98495430e+00
4,35,8,-3.98613102e+00
4,35,9,-3.98800790e+00
4,35,10,-3.98976796e+00
4,35,11,-3.99200700e+00
4,35,12,-3.99493404e+00
4,35,13,-3.99831577e+00
4,35,14,-4.00263966e+00
4,35,15,-4.01150239e+00
4,35,16,-4.02547133e+00
4,35,17,-4.03882999e+00
4,35,18,-4.04962641e+00
4,35,19,-4.05787783e+00
4,35,20,-4.06290613e+00
4,35,21,-4.06392513e+00
4,35,22,-4.06109323e+00
4,35,23,-4.05150537e+00
4,35,24,-4.03435959e+00
4,35,25,-4.01438151e+00
4,35,26,-3.99585707e+00
4,35,27,-3.98052450e+00
4,35,28,-3.96753548e+00
